,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
5125,m/lost_boys,Peter Bradshaw,TRUE,Guardian,Fresh,5-Apr,2/14/2020,"The Lost Boys, in its artless way, asks us to consider that being for ever young isn't a sweet Edwardian evocation of innocence, but a vision of pure hell, like vampirism."
5126,m/lost_boys,Ángel Luis Inurria,FALSE,El Pais (Spain),Fresh,,4/20/2020,"It's not a fully realized product, but it brings new ideas, which, despite its limitations, is commendable. [Full Review in Spanish]"
5127,m/lost_boys,Sergio Benítez,FALSE,Espinof,Fresh,,4/22/2020,It's the more than correct direction of Schumacher that prints a good rhythm to the footage and shows he can be very imaginative at times. [Full Review in Spanish]
5128,m/lost_boys,Joe Leydon,FALSE,The Moving Picture Show,Fresh,,6/25/2020,"Slick, savvy and scary, ""The Lost Boys"" is a hip horror comedy with the full-throttle excitement of a rollercoaster ride and the pop culture fluency of a Stephen King best seller."
5129,m/lost_boys,Tom Meek,FALSE,Cambridge Day,Fresh,4-Mar,7/8/2020,Boys is something of the nerdy dude version of Buffy the Vampire Slayer before there was Buffy.
5130,m/lost_boys_the_thirst_2010,Felix Vasquez Jr.,FALSE,Cinema Crazed,Rotten,,10/12/2010,"Feldman's got to eat, I guess..."
5131,m/lost_boys_the_thirst_2010,Brian Orndorf,FALSE,BrianOrndorf.com,Rotten,D+,10/12/2010,"It's meager parade of drab kills and uninspired cartoon weaponry, leaning on Feldman to bring Lost Boys magic he doesn't possess."
5132,m/lost_boys_the_thirst_2010,Jeffrey M. Anderson,FALSE,Common Sense Media,Rotten,5-Feb,10/12/2010,"Silly sequel to '80s camp vampire film with gore, nudity."
5133,m/lost_boys_the_thirst_2010,John J. Puccio,FALSE,Movie Metropolis,Rotten,10-May,10/30/2010,"...while Feldman's performance doesn't raise the movie beyond the ordinary, it keeps you from wanting to put your foot through the screen."
5134,m/lost_boys_the_thirst_2010,Scott Weinberg,FALSE,FEARnet,Rotten,2.5/5,9/6/2011,"Better than its predecessor, which (fine), isn't saying a whole lot."
5135,m/lost_boys_the_thirst_2010,Kevin Carr,FALSE,7M Pictures,Rotten,5-Feb,1/18/2014,a bucket of cheese
5136,m/lost_boys_the_thirst_2010,Federico Furzan,FALSE,Cinelipsis,Rotten,0/4,6/2/2020,Shame on whoever thought of this. [Full review in Spanish].
5137,m/lost_boys_the_tribe,Brad Miska,FALSE,Bloody Disgusting,Rotten,5-Jan,7/21/2008,"It's ridiculous that Warner made this movie, especially because it's obvious that it was made to cash in on the film's title. This in no way shape or form is a LOST BOYS movie, other than the fact that Corey Feldman and Corey Haim cameo..."
5138,m/lost_boys_the_tribe,Felix Vasquez Jr.,FALSE,Cinema Crazed,Rotten,,7/21/2008,"All ""The Tribe"" accomplishes is reminding you that ""The Lost Boys"" is still a better film, and can't be topped..."
5139,m/lost_boys_the_tribe,Brian Orndorf,FALSE,BrianOrndorf.com,Rotten,D-,7/24/2008,"As if the world needed another reason to celebrate The Lost Boys, The Tribe, and every second of its bumbling uselessness, just made me want to hug Joel Schumacher's film even tighter."
5140,m/lost_boys_the_tribe,Scott Weinberg,FALSE,FEARnet,Rotten,1.5/5,7/31/2008,"Precisely the cheap-end, cash-grab non-movie I expected it to be. This is insultingly bad."
5141,m/lost_boys_the_tribe,Kevin A. Ranson,FALSE,MovieCrypt.com,Rotten,4-Jan,11/20/2008,"... derivative. Sadly, the movie we really wanted to see is only hinted at... about thirty seconds into the credits."
5142,m/lost_boys_the_tribe,Walter Chaw,FALSE,Film Freak Central,Rotten,1.5/4,1/13/2009,"Fans of disembowelment and tits--and c'mon, who isn't?--have reason to check out this ""Uncut"" version."
5143,m/lost_boys_the_tribe,Rossiter Drake,FALSE,San Francisco Examiner,Rotten,4-Feb,1/30/2010,"I've got a fever, and the only prescription is... more Corey?"
5144,m/monster_family,Andre Teh,FALSE,The Straits Times (Singapore),Rotten,5-Feb,10/4/2017,"Adults are better off rewatching Hotel Transylvania (2012) or The Incredibles (2004), whose dysfunctional families are more human than this one."
5145,m/monster_family,Luis Fernando Galván,FALSE,En Filme,Fresh,5-Mar,10/10/2017,"A technically clean animation film, full of high plasticity, colour and detail in each of the scenarios presented. [Full review in Spanish]"
5146,m/monster_family,Mabel Salinas,FALSE,Cine Premiere,Rotten,2.5/5,10/10/2017,This British-German production is a stew of numerous conventions... and as many clichs.... [Full review in Spanish]
5147,m/monster_family,María Fernanda Mugica,FALSE,La Nación (Argentina),Fresh,,11/14/2017,A somewhat forced eschatological humor and a striking dark tinge. [Full Review in Spanish]
5148,m/monster_family,Rolando Gallego,FALSE,EscribiendoCine,Rotten,10-Apr,11/14/2017,Not even the powerful cast can prevent the simplicity of the plot. [Full Review in Spanish]
5149,m/monster_family,Gary Goldstein,TRUE,Los Angeles Times,Rotten,,2/8/2018,"An anything-goes hodgepodge in need of a smarter, tighter narrative and more deftly conceived and rendered characters."
5150,m/monster_family,Jordi Costa,FALSE,El Pais (Spain),Rotten,,2/26/2018,...tries to distract from its mediocrity with production value. [Full Review in Spanish]
5151,m/monster_family,Kevin Harley,FALSE,The List,Rotten,5-Feb,2/27/2018,"Good-looking but erratically plotted and unfunny, director Holger Tappe's adaptation of David Safier's book Happy Family lands with a thud more deadening than the footsteps of Frankenstein's Monster."
5152,m/monster_family,Geoffrey Macnab,TRUE,Independent (UK),Rotten,5-Jan,2/28/2018,"... a clunky, ungainly and misconceived affair, neither witty nor visually imaginative enough even to begin to compare with the best Hollywood animation."
5153,m/monster_family,Larushka Ivan-Zadeh,FALSE,Metro (UK),Rotten,5-Jan,2/28/2018,"With not a bone of originality on display, the plot is a sleep-inducing tangle of 'please make it stop now' incoherence, while the poor dubbing doesn't help matters."
5154,m/monster_family,Cath Clarke,TRUE,Guardian,Rotten,5-Feb,3/1/2018,"The whole thing is exhausting, with too much slapstick, too few decent laughs and a care-y share-y message of family togetherness."
5155,m/monster_family,Donald Clarke,FALSE,Irish Times,Rotten,5-Jan,3/2/2018,It was brave of the producers to hire a co-writer called Catharina Junk.
5156,m/monster_family,Jason Best,FALSE,Movie Talk,Rotten,5-Feb,3/2/2018,"Frankly, this lacklustre computer animated effort is about as original as a second-hand Halloween costume and a lot less fun."
5157,m/monster_family,Allan Hunter,FALSE,Daily Express (UK),Rotten,5-Jan,3/2/2018,This irritating hodgepodge is completely devoid of charm.
5158,m/monster_family,Emily Breen,FALSE,HeyUGuys,Rotten,5-Feb,3/2/2018,The fine cast is not matched by the material they're given. Tonally the film is erratic and the kid-friendly sideshow of fart gags and over the top slapstick will lose parents early on.
5159,m/monster_family,Kevin Maher,TRUE,Times (UK),Rotten,5-Jan,3/2/2018,"Derivative, barrel-scraping ""family animation"" at its worst."
5160,m/monster_family,Jamie East,FALSE,The Sun (UK),Rotten,5-Feb,3/2/2018,"Good enough for plonking the kids in front of the telly while you do the ironing, but not much more."
5161,m/monster_family,Matthew Bond,FALSE,The Mail on Sunday (UK),Rotten,5-Feb,3/5/2018,"With editing, pacing and screenplay all misfiring, it gets odder and less enjoyable."
5162,m/monster_family,Jonathan Dean,FALSE,Sunday Times (UK),Rotten,5-Jan,3/5/2018,"There is an excellent chance that nobody will like this film, which tells, terribly, of a family turned into classic monsters -- not the children it is aimed at, nor the parents who sit through it."
5163,m/monster_family,James Croot,FALSE,Stuff.co.nz,Rotten,2.5/5,3/13/2018,"Narrative logic leaps scupper story coherence, while the Tom Jones-loving Drac... seems like he's in a different movie to all the other characters."
5164,m/monster_family,Barbara Shulgasser,FALSE,Common Sense Media,Rotten,5-Jan,7/10/2018,"Messy, confusing animated monster tale has violence."
5165,m/monster_squad,Hal Hinson,TRUE,Washington Post,Rotten,,1/1/2000,The movie plays like it was written with a power tool.
5166,m/monster_squad,Ryan Cracknell,FALSE,Movie Views,Fresh,5-Mar,10/29/2003,
5167,m/monster_squad,Frank Swietek,FALSE,One Guy's Opinion,Rotten,5-Feb,3/26/2004,
5168,m/monster_squad,Vincent Canby,TRUE,New York Times,Rotten,,8/30/2004,"A silly attempt to crossbreed an Our Gang comedy with a classic horror film, which usually means that both genres have reached the end of the line."
5169,m/monster_squad,Emanuel Levy,FALSE,EmanuelLevy.Com,Rotten,5-Feb,8/11/2005,
5170,m/monster_squad,Derek Adams,TRUE,Time Out,Fresh,,2/9/2006,Dekker plays around imaginatively with the genre while delivering several nice touches.
5171,m/monster_squad,Keith Breese,FALSE,Filmcritic.com,Fresh,3.5/5,6/24/2007,unbridled fun for every kid who ever daydreamed about kicking monster ass.
5172,m/monster_squad,Felix Vasquez Jr.,FALSE,Film Threat,Fresh,5-Apr,7/10/2007,Remains a true horror classic for nearly twenty years because it reaches down deep in to horror fans desires...
5173,m/monster_squad,Chuck O'Leary,FALSE,FulvueDrive-in.com,Rotten,10-Apr,8/2/2007,"A silly, half-baked amalgam of The Goonies and Ghostbusters."
5174,m/monster_squad,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,8/4/2007,...hasn't aged all that well in the years since its 1987 release...
5175,m/monster_squad,Scott Weinberg,FALSE,FEARnet,Fresh,3.5/5,8/6/2007,I'm sure all the Monster Squad enthusiasts will be absolutely thrilled with the package Lionsgate has put together here.
5176,m/monster_squad,,FALSE,Bullz-Eye.com,Fresh,3.5/5,8/11/2007,
5177,m/monster_squad,Kevin Carr,FALSE,7M Pictures,Fresh,3.5/5,9/9/2007,"It can be a bit scary for the youngest of viewers, but it's a fun ride nonetheless, for new and old fans alike."
5178,m/monster_squad,Bill Chambers,FALSE,Film Freak Central,Rotten,4-Feb,10/17/2007,"For a movie so aesthetically on the ball, it's a shame the screenplay is not the least bit industrious."
5179,m/monster_squad,Stefan Birgir Stefansson,FALSE,sbs.is,Fresh,5-Apr,5/19/2008,classic 80s
5180,m/monster_squad,,FALSE,TV Guide,Rotten,,6/17/2008,Neither scary nor particularly funny.
5181,m/monster_squad,Heather Boerner,FALSE,Common Sense Media,Rotten,5-Feb,12/18/2010,Goofy monster mash with a touch of negative 'tude.
5182,m/monster_squad,Felix Vasquez Jr.,FALSE,Cinema Crazed,Fresh,,10/16/2017,I never tire of celebrating its nuances and exciting storytelling.
5183,m/monster_squad,Germain Lussier,FALSE,io9.com,Fresh,,10/5/2018,"With the right attitude, tone and respect for the characters, a team-up monster movie can be fun, exciting and stand the test of time. The Monster Squad is proof."
5184,m/monster_squad,Nathan Rabin,TRUE,AV Club,Fresh,B,10/5/2018,"Squad's gleeful monster mash anticipates bloated CGI orgies like Van Helsing, which likely cost a hundred times as much, yet boasts a hundredth of Squad's scrappy, ramshackle charm."
5185,m/monster_squad,Kevin Thomas,TRUE,Los Angeles Times,Fresh,,10/5/2018,"""The Monster Squad"" is such fun, it makes you wish you were a kid again."
5186,m/monster_squad,Christopher Monfette,FALSE,IGN Movies,Fresh,10-Aug,10/5/2018,The Monster Squad is the rare film capable of turning its flaws into strengths.
5187,m/monster_squad,Kim Newman,FALSE,Empire Magazine,Fresh,5-Apr,10/5/2018,"Sharper than a stake in it's genre references, The Monster Squad appeals to cinephile as well as teen sensibilities."
5188,m/monster_squad,Molly Henery,FALSE,The Blogging Banshee,Fresh,10-Oct,11/3/2018,"This film really has everything you could want from a light-hearted eighties horror flick. It is witty, it has great practical effects, the storyline is very original, and it appeals to people of all ages."
5189,m/monster_squad,Ángel Fernández-Santos,FALSE,El Pais (Spain),Rotten,,3/31/2020,A hybrid and indecisive film. [Full Review in Spanish]
5190,m/monster_squad,Mike Massie,FALSE,Gone With The Twins,Rotten,10-Apr,9/6/2020,"Thanks to Stan Winston's monster designs, what could have been a largely schlocky endeavor gains moderate gravity, particularly with a werewolf transformation sequence."
5191,m/my_sucky_teen_romance,Anton Bitel,FALSE,Projected Figures,Fresh,,9/6/2011,"Gently sending up both the awkwardness of adolescent love pangs and the silliness of geek get-togethers, Hagins' film is short, but also very sweet, making up for its obvious budgetary shortcomings with energy, enthusiasm and inventiveness."
5192,m/my_sucky_teen_romance,Phil Villarreal,FALSE,OK! Magazine,Rotten,2.5/4,8/22/2012,"The movie didn't quite do it for me, but I'd like to see what Hagins could do with a better cast and budget."
5193,m/my_sucky_teen_romance,Matt Donato,FALSE,We Got This Covered,Rotten,5.5/10,9/13/2012,"My Sucky Teen Romance is an independent comedy which shows inexperience on all fronts, but stands as a stepping stone that will undoubtably lead to bigger and better things for director Emily Hagins."
5194,m/my_sucky_teen_romance,Felix Vasquez Jr.,FALSE,Cinema Crazed,Fresh,4-Mar,10/9/2012,Mocks and pays tribute to the genre director Emily Hagins loves...
5195,m/my_sucky_teen_romance,Scott Weinberg,FALSE,TheHorrorShow,Fresh,,8/26/2015,"An entirely accessible mini-budget comedy that coasts on by through sheer force of wit, energy, and ""let's put on a show!"" creativity."
5196,m/my_sucky_teen_romance,Stephen Saito,FALSE,Moveable Fest,Fresh,,12/17/2018,"While clearly part of a learning curve, is contrary to its title and refreshingly to the teen romance genre."
5197,m/my_sucky_teen_romance,Ed Travis,FALSE,Hollywood Jesus,Fresh,,4/3/2020,It is a good film even held up to other Hollywood teen comedies. Someone give Emily Hagins a budget big enough to do something on the next level!
5198,m/nosferatu,Keith H. Brown,FALSE,Edinburgh U Film Society,Fresh,,1/1/2000,"F.W. Murnau's Nosferatu, A Symphony of Horror still has the power to chill the viewer, due in no small part to the amazing Max Schreck in the title role."
5199,m/nosferatu,Ali Barclay,TRUE,BBC.com,Fresh,5-May,1/1/2000,"While it clearly moves at a slower pace than most modern films, it is still one of the most beautiful and atmospheric horror pictures ever made."
5200,m/nosferatu,James Berardinelli,TRUE,ReelViews,Fresh,3.5/4,1/1/2000,"As vampire movies go, few are more memorable than Nosferatu, which is not only the first screen version of Dracula, but, in some ways, remains the best."
5201,m/nosferatu,,FALSE,TV Guide,Fresh,5-May,1/1/2000,"In the scores of vampire films that have followed Nosferatu in the subsequent decades, none have been able to match its physical beauty, its intensity of vision, or its grasp of true evil."
5202,m/nosferatu,Roger Ebert,TRUE,Chicago Sun-Times,Fresh,4-Apr,1/1/2000,"It doesn't scare us, but it haunts us. It shows not that vampires can jump out of shadows, but that evil can grow there, nourished on death."
5203,m/nosferatu,Ted Prigge,FALSE,rec.arts.movies.reviews,Fresh,4-Apr,1/1/2000,"One of the most haunting, atmospheric films I've ever seen."
5204,m/nosferatu,Christopher Null,FALSE,Filmcritic.com,Rotten,2.5/5,3/7/2001,"Nosferatu earns its place in the cinematic archives, but its accessibility to modern viewers is surely all but lost."
5205,m/nosferatu,Dan Jardine,FALSE,Apollo Guide,Fresh,85/100,3/22/2001,"Like the message, the acting will strike contemporary audiences as near hysterical, yet the actors' expressionism is a perfect fit for the expressionism of the filmmaker."
5206,m/nosferatu,Michael Koller,FALSE,Senses of Cinema,Fresh,,5/30/2001,"Based illegally on Bram Stoker's Dracula, F. W. Murnau's film is undeniably the best and probably the most faithful of the myriad of films based on the novel."
5207,m/nosferatu,Keith H. Brown,FALSE,iofilm.co.uk,Fresh,5-Apr,2/11/2002,"The movie's two main strengths are Max Schreck's compelling performance, as the eerily inhuman vampire, and Murnau's unparallelled ability to blend naturalistic and expressionistic elements."
