rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_date,review_content
m/the_last_voyage_of_the_demeter,Scott Campbell,FALSE,We Got This Covered,Rotten,8/10/2023,"'The Last Voyage of the Demeter' makes a decent attempt at reinventing the Dracula mythos, but foregoing the early tension in favor of all-out action proves to be its undoing in the end."
m/the_last_voyage_of_the_demeter,Trace Sauveur,FALSE,Paste Magazine,Rotten,8/10/2023,"The unique elevator pitch at the center of this largely misbegotten misfire has had its ambitions swallowed up by tedious, dull anonymity."
m/the_last_voyage_of_the_demeter,Clint Worthington,FALSE,Consequence,Fresh,8/10/2023,"There's no real need for a film like this to exist, especially considering we know how it'll all turn out. But as long as it's here, it might as well be celebrated for what it is: lean, effective nautical horror of a type we don't often get anymore."
m/the_last_voyage_of_the_demeter,Brian Orndorf,FALSE,Blu-ray.com,Rotten,8/10/2023,"Sets strange creative goals for itself, and doesn't deliver on major horror moments with an iconic character. It's a bizarre concept for a film, and lackluster execution doesn't help the cause."
m/the_last_voyage_of_the_demeter,David Ehrlich,TRUE,indieWire,Rotten,8/10/2023,"If you're going to make an R-rated horror wank about Dracula slurping throats with a smile on his face, make sure that the rest of the movie doesn't suck as hard as he does."
m/the_last_voyage_of_the_demeter,Hoai-Tran Bui,FALSE,Inverse,Rotten,8/10/2023,"Despite the genuine thrills and throat-ripping gore, Last Voyage of the Demeter fails to drum up something more exciting than what was already on the page."
m/the_last_voyage_of_the_demeter,Tim Grierson,TRUE,Screen International,Rotten,8/10/2023,"The picture initially has some gory fun with its close-quarters suspense, but Ovredal unsuccessfully tries to elevate his monster movie with flimsy psychological depth and unconvincing emotional underpinnings."
m/the_last_voyage_of_the_demeter,Nick Schager,TRUE,The Daily Beast,Rotten,8/10/2023,"Whether hewing to the letter of Stoker's source material or branching off in novel directions, this B-movie distends itself without purpose."
m/the_last_voyage_of_the_demeter,Sarah Musnicky,FALSE,Nightmarish Conjurings,Fresh,8/10/2023,"A bleak horror that snuffs out hope at every turn, THE LAST VOYAGE OF THE DEMETER embraces Dracula's evil to the highest degree."
m/the_last_voyage_of_the_demeter,Cody Dericks,FALSE,Next Best Picture,Rotten,8/10/2023,The Last Voyage of the Demeter' offers very little to either fans of the classic vampire story or casual filmgoers looking for a scary good time. Perhaps it's appropriate that the film mirrors the most famous vampiric activity '“ it sucks.
m/the_last_voyage_of_the_demeter,Kate Sanchez,FALSE,But Why Tho? A Geek Community,Fresh,8/10/2023,"Judged among other Stoker adaptations and the wider landscape of theater horror, The Last Voyage of the Demeter, is a solid entry into the Dracula legacy."
m/the_last_voyage_of_the_demeter,Chris Evangelista,FALSE,Slashfilm,Fresh,8/10/2023,Dracula meets Alien.
m/the_last_voyage_of_the_demeter,Owen Gleiberman,TRUE,Variety,Rotten,8/10/2023,"Dracula,' in its deathly way, is a fairy tale. But 'The Last Voyage of the Demeter' is strictly prose, and rather plodding prose at that."
m/the_last_voyage_of_the_demeter,Patrick Cavanaugh,FALSE,ComicBook.com,Fresh,8/10/2023,Its ocean-bound horrors manage to feel genuinely fresh and frightening for a Dracula adaptation yet it's bogged down by its bloated run time.
m/the_last_voyage_of_the_demeter,Edward Douglas,FALSE,The Weekend Warrior (Substack),Rotten,8/10/2023,"Such a well-crafted horror film that looks great, but it's just too grim for its own good. You just don't kill SPOILER! in my book."
m/the_last_voyage_of_the_demeter,Chase Hutchinson,FALSE,Collider,Rotten,8/10/2023,"Even with all its promise, it is something even more horrifying which comes to define the experience: banality. It is a banality that saps the life out of the nightmarish brutality lurking beneath and leaves its cast stranded with little to guide them."
m/the_last_voyage_of_the_demeter,Joey Magidson,FALSE,Awards Radar,Rotten,8/10/2023,The Last Voyage of the Demeter is a nail in the coffin for Dracula on the big screen.
m/the_last_voyage_of_the_demeter,Aaron Neuwirth,FALSE,We Live Entertainment,Fresh,8/10/2023,"Director Andre Ovredal (Scary Stories to Tell in the Dark, Trollhunter) finds enough to work with in a movie that feels just large enough in scale to help audiences look past some of its shortcomings. For a unique Dracula story, this ship does sail."
m/the_last_voyage_of_the_demeter,Nicole Ackman,FALSE,AwardsWatch,Fresh,8/10/2023,"Ovredal might not have created something that will completely define vampire cinema for years to come, but he did create something unique, born out of a novel over a hundred years old, and that's worth celebrating."
m/the_last_voyage_of_the_demeter,Jim Slotek,FALSE,Original Cin,Fresh,8/10/2023,"Ovredal can sustain a mood, and the cast subtly slides into their realization of doom. But, hewing (mostly) to the source material, the movie lacks suspense, since everyone on board is waiting for death, like a gothic at-sea version of a slasher film."
m/the_last_voyage_of_the_demeter,Jim Schembri,FALSE,jimschembri.com,Rotten,8/10/2023,"With performances as wooden as the ship's hull, it's basically a waiting game for when the impressively winged vampire demon will strike next. It's a lovely creature, but the film is scare-free."
m/the_last_voyage_of_the_demeter,Anthony O'Connor,FALSE,FILMINK (Australia),Fresh,8/10/2023,"... a really well shot, well acted and well executed horror film."
m/the_last_voyage_of_the_demeter,Peter Gray,FALSE,The AU Review,Fresh,8/9/2023,"Scratches a more gothic, atmospheric itch should you want your Counts a little more vicious"
m/renfield,Alyse Wax,FALSE,ComingSoon.net,Fresh,11/27/2024,"Renfield is a bloody fun time. One of the bloodiest, funniest movies of the year; it is an absolute joy."
m/renfield,Christina Newland,TRUE,iNews.co.uk,Rotten,9/18/2024,"While it does its best with those surface thrills, it is too self-aware, too full of superhero-style special effects, to have the B-movie visual quality, the DIY spirit and the nostalgia that would give it real bite."
m/renfield,Calum Cooper,FALSE,Cinerama Film,Fresh,7/18/2024,"Funny, well-crafted, and deliciously entertaining, Renfield isn't short of bite."
m/renfield,Zach Youngs,FALSE,InSession Film,Rotten,7/3/2024,"Renfield wants to be cool and it wants us to think it's cool, different, and edgy, but it fails. There's a reason Dracula has endured and why we haven't felt the need to be familiar with Renfield before."
m/renfield,Sarah Vincent,FALSE,Sarah G Vincent Views,Fresh,5/25/2024,"Renfield,' the brainchild of The Walking Dead's Robert Kirkman, is a delight and super cute. The casting director is brilliant to cast Hoult"
m/renfield,Derek Sante,FALSE,KSNV (Las Vegas),Fresh,11/13/2023,"Filled with laughs and so much blood, this film crosses many lines. Just plain bloody fun, gets a B grade from me."
m/renfield,Savina Petkova,FALSE,A Good Movie To Watch,Fresh,10/30/2023,"By translating the working relationship (or master-slave, since the latter doesn't get any pay) into the vocabulary of common relationship counselling parlance, the film actually elevates its symbolic status."
m/renfield,Jackson Weaver,FALSE,CBC News,Fresh,10/16/2023,"[D]espite divided reviews and less than exciting box office predictions, Renfield will likely do what every [Nicolas] Cage movie manages (or maybe, is cursed) to do: fail at the theatres, before being resurrected as a cult favourite."
m/renfield,Dolores Quintana,FALSE,Nightmarish Conjurings,Fresh,9/23/2023,"Wickedly funny, filled with charismatic electricity, and surprisingly touching, it rings new beats for the most classic of all vampire tales. RENFIELD is a classy yet bloody riff on the legendary story of Dracula."
m/renfield,Graeme Tuckett,FALSE,Stuff.co.nz,Rotten,9/15/2023,"Renfield has some terrific ideas, hilarious moments and a couple of indelible scenes. But it gets a bit ruined by having a bad guy who no one really wants to see lose."
m/renfield,Pete Vonder Haar,FALSE,Houston Press,Fresh,9/8/2023,"And yet: Renfield and Quincy's final plan is, to put it mildly, dumb as hell, and the ending goes against pretty much everything we know about Dracula."
m/renfield,Mini Anthikad-Chhibber,FALSE,The Hindu,Rotten,8/27/2023,"At the end of a very long 93 minutes, you are left with a movie that could have been a laugh riot, but is a rather disappointing bleh bleh bleh"
m/renfield,Lee Zumpe,FALSE,Tampa Bay Newspapers,Fresh,8/23/2023,"What 'Renfield' delivers is sick, twisted fun. If you happen to be a fan of Lloyd Kaufman and Troma horror, or Charles Band and Full Moon Productions, 'Renfield' is going to be right up your alley."
m/renfield,Erik Childress,FALSE,Movie Madness Podcast,Rotten,7/31/2023,For about 10 minutes the film gets it. The rest is standard action fare where the lamest of crime families gets precedence over Cage finally getting to play a legitimate bloodsucker that is far less funny or scary than his turn in Vampire's Kiss
m/renfield,Nicholas Bell,FALSE,Spin,Rotten,7/25/2023,Any episode of What We Do in the Shadows trumps whatever's being attempted with either horror or comedy in the flaccid offerings of Renfield.
m/renfield,Manuel Sao Bento,FALSE,FirstShowing.net,Fresh,7/25/2023,"An unbelievably ridiculous, purposefully silly story about the toxic relationship between Dracula and Renfield, expectedly elevated by the OTT King Nicolas Cage and an up-to-the-challenge Nicholas Hoult."
m/renfield,Matthew Creith,FALSE,Matinee With Matt,Fresh,7/25/2023,"Renfield' is a bloody good time at the movies. Nicholas Hoult and Nicholas Cage are fantastic when they share scenes together, complimented by stunning visual effects and a hilarious script."
m/renfield,Courtney Lanning,FALSE,WCSH,Fresh,7/25/2023,"Cage is a delight as the prince of darkness, hamming it up with a performance that makes it look like the actor is having a blast on screen."
m/renfield,Rebecca Johnson,FALSE,Film Focus Online,Fresh,7/24/2023,"Outrageously funny, incredibly well-acted and featuring more gory action sequences than you can shake a dismembered arm at, Renfield is a blast from start to finish."
m/renfield,Prabhjot Bains,FALSE,Tilt Magazine,Rotten,7/24/2023,"Always serviceable, rarely remarkable, Renfield is nothing but an amalgamation of occasional laughs...tightly bound in a coffin of tired takes."
m/renfield,Zach Pope,FALSE,Zach Pope Reviews,Fresh,7/22/2023,"Renfield is AWESOME. A GIGANTIC SURPRISE that had me laughing, reacting, screaming, & dying for the next scene. Cage is SO Dracula & Hoult is AMAZING as RENFIELD. It answers the question'what if Mortal Kombat had Dracula?"
m/renfield,Sarah Ward,FALSE,Concrete Playground,Fresh,7/22/2023,"Renfield is at full power when Cage is front and centre, and feels like its blood is slowly being drained when he's out of the frame."
m/renfield,Hector A. Gonzalez,FALSE,The Movie Buff,Rotten,7/21/2023,Renfield feels relatively lackluster due to doing very little with its promising hilarious premise with Hammer Horror sensibilities.
m/renfield,Brian Bisesi,FALSE,Horror Movie Club Podcast,Fresh,7/14/2023,"A great comedic performance by Nicholas Hoult combines with over-the-top, bloody action to create an extremely enjoyable time at the movies."
m/renfield,Chris McCoy,FALSE,Memphis Flyer,Rotten,7/12/2023,"Hear me out: Nicolas Cage deserves an Oscar nomination for his performance as Dracula in Renfield... Unfortunately, this movie is also beneath him."
m/renfield,Jared Mobarak,FALSE,"Hey, Have You Seen ...?",Fresh,6/23/2023,"The gore is wild and the fight choreography uses every bit of it. The movie ultimately delivers everything it promises as a result, a fact that makes it successful if not inherently good."
m/renfield,John McDonald,FALSE,Australian Financial Review,Fresh,6/20/2023,"The most memorable part of a story that is consisently silly but never wildly funny, is Cage's portrayal of Dracula."
m/renfield,Wenlei Ma,TRUE,News.com.au,Rotten,6/16/2023,"There's a spicier, punchier and sillier movie trapped inside. Shame it couldn't be coaxed out."
m/renfield,Douglas Davidson,FALSE,Elements of Madness,Fresh,6/14/2023,The end result is a sometimes uneven horror/camp/comedy that only these two actors [Cage/Hoult] have the skills to navigate.
m/renfield,Matt Brunson,FALSE,Film Frenzy,Fresh,6/11/2023,"It's a clever hook, and one that allows, uh, fresh blood to be pumped into the Dracula saga."
m/renfield,Kaitlyn Booth,FALSE,Bleeding Cool,Fresh,6/9/2023,"Renfield is pretty much exactly what it presents itself as in the marketing, for good and for ill, and while it is amusing, it doesn't take the time to really dig into the interesting concepts and topics it presents."
m/renfield,Philip Kemp,TRUE,Sight & Sound,Fresh,6/8/2023,Renfield is played for laughs '“ though with no shortage of blood and violence.
m/renfield,Allison Rose,FALSE,FlickDirect,Fresh,6/7/2023,"The problem with Renfield is that it is too serious to be campy, yet too campy to be a drama."
m/renfield,Amie Simon,FALSE,I Love Splatter,Fresh,6/7/2023,"Every conflict in this film is a masterful choreography of blood, bone, and tearing skin, with Nic Cage vamping it up (I KNOW I KNOW BUT I HAD TO SAY IT) by channeling the signature moves of both Bela Lugosi and Frank Langella."
